DataLoader: found 20 files matching finewebedu10B/finewebedu_train_*.bin
/workspace/nanoGPT_1GPU_SPEEDRUN/train_gpt2_3060ti.py:307: UserWarning: The given buffer is not writable, and PyTorch does not support non-writable tensors. This means you can write to the underlying (supposedly non-writable) buffer using the tensor. You may want to copy the buffer to protect its data or make it writable before converting it to a tensor. This type of warning will be suppressed for the rest of this program. (Triggered internally at /pytorch/torch/csrc/utils/tensor_new.cpp:1581.)
  return torch.frombuffer(f.read(), dtype=torch.uint16)[256*2:]
DataLoader: found 1 files matching finewebedu10B/finewebedu_val_*.bin
Running in BF16 mode (no FP8 - RTX 3060 Ti)
Run ID: a99f82f1-58ad-45e4-9678-f42e8b823970
GPU: RTX 3060 Ti (8GB)
Config: batch_size=8, seq_len=12288, iters=7000
Tokens per step: 98,304
Total tokens: 688.1M
Val every 250 steps, checkpoint every 500 steps

Step	Loss	ValLoss	Time(ms)	kt/s	Window	ETA(m)
2464	3.688		2935	33.5	768	221.9
2465	3.812		2932	33.5	768	221.7
2466	3.859		2960	33.2	768	223.8
2467	3.562		2939	33.4	768	222.1
2468	3.750		2929	33.6	768	221.3
2469	3.625		2946	33.4	768	222.6
2470	3.938		2940	33.4	768	222.0
2471	3.719		2927	33.6	768	221.0
2472	3.719		2932	33.5	768	221.3
2473	3.750		2935	33.5	768	221.5
2474	4.125		3007	32.7	768	226.9
2475	3.859		2955	33.3	768	222.9
2476	4.125		2968	33.1	768	223.8
2477	3.828		2953	33.3	768	222.7
2478	4.219		3028	32.5	768	228.2
2479	4.000		2955	33.3	768	222.7
2480	3.734		2944	33.4	768	221.8
2481	3.719		2970	33.1	768	223.7
2482	3.812		2958	33.2	768	222.8
2483	3.672		2945	33.4	768	221.8
2484	3.938		2924	33.6	768	220.1
2485	4.250		2932	33.5	768	220.7
2486	3.984		2956	33.3	768	222.5
2487	3.938		2953	33.3	768	222.2
2488	4.125		2931	33.5	768	220.4
2489	3.859		2960	33.2	768	222.6
2490	3.953		2960	33.2	768	222.5
2491	4.000		2961	33.2	768	222.6
2492	4.531		3003	32.7	768	225.7
2493	3.938		2936	33.5	768	220.6
2494	4.062		2952	33.3	768	221.8
2495	4.219		2962	33.2	768	222.4
2496	4.031		2920	33.7	768	219.2
2497	3.734		2969	33.1	768	222.8
2498	4.000		2959	33.2	768	222.1
2499	3.500		2937	33.5	768	220.4
2500	3.859		2948	33.3	768	221.2
2501	3.875	3.969	2941	33.4	768	220.6
Saved checkpoint at step 2500
2502	3.953		5700	17.2	768	427.4
2503	4.031		2949	33.3	768	221.1
2504	4.094		2922	33.6	768	219.0
2505	4.094		2928	33.6	768	219.4
2506	3.938		2957	33.2	768	221.6
2507	4.000		2993	32.8	768	224.2
2508	4.219		2944	33.4	768	220.4
2509	4.125		2965	33.1	768	222.0
2510	4.000		2978	33.0	768	222.9
2511	3.922		2941	33.4	768	220.1
2512	3.938		2960	33.2	768	221.4
2513	4.000		2946	33.4	768	220.3
2514	4.000		2948	33.3	768	220.4
2515	3.969		2921	33.7	768	218.4
2516	3.969		2927	33.6	768	218.8
2517	3.922		2925	33.6	768	218.6
2518	3.656		2969	33.1	768	221.9
2519	3.734		2990	32.9	768	223.3
2520	4.125		2963	33.2	768	221.3
2521	3.906		2951	33.3	768	220.3
2522	4.062		2934	33.5	768	219.0
2523	3.984		2952	33.3	768	220.3
2524	3.734		2948	33.3	768	220.0
2525	4.344		2988	32.9	768	222.9
2526	3.844		2939	33.5	768	219.2
2527	3.766		2933	33.5	768	218.7
2528	3.797		2946	33.4	768	219.6
2529	5.156		2981	33.0	768	222.2
2530	4.375		2967	33.1	768	221.1
2531	4.062		2949	33.3	768	219.7
2532	3.984		2947	33.4	768	219.5
2533	3.891		2954	33.3	768	220.0
2534	3.906		2969	33.1	768	221.0
2535	3.938		2942	33.4	768	219.0
2536	3.828		2946	33.4	768	219.2
2537	3.922		2905	33.8	768	216.2
2538	3.844		2940	33.4	768	218.7
2539	3.844		2935	33.5	768	218.3
2540	3.891		2937	33.5	768	218.3
2541	3.906		2923	33.6	768	217.3
2542	3.844		2964	33.2	768	220.3
2543	4.094		2945	33.4	768	218.8
2544	3.922		2929	33.6	768	217.6
2545	4.062		2964	33.2	768	220.2
2546	3.750		2940	33.4	768	218.3
2547	3.938		2938	33.5	768	218.1
2548	4.250		2971	33.1	768	220.5
2549	4.281		2981	33.0	768	221.2
2550	3.938		2968	33.1	768	220.2
2551	3.750		2951	33.3	768	218.9
2552	3.938		2938	33.5	768	217.9
2553	3.578		3014	32.6	768	223.5
2554	3.891		2957	33.2	768	219.2
2555	3.766		2936	33.5	768	217.6
2556	4.000		2977	33.0	768	220.6
2557	3.906		2948	33.3	768	218.3
2558	3.969		2934	33.5	768	217.3
2559	3.562		2954	33.3	768	218.7
2560	3.891		2964	33.2	768	219.4
2561	3.859		2943	33.4	768	217.8
2562	3.672		2944	33.4	768	217.8
2563	3.766		2949	33.3	768	218.1
2564	3.672		2938	33.5	768	217.3
2565	3.812		2950	33.3	768	218.1
2566	3.906		2933	33.5	768	216.8
2567	3.750		2943	33.4	768	217.5
2568	3.844		2897	33.9	768	214.0
2569	4.062		2961	33.2	768	218.7
2570	3.953		2959	33.2	768	218.5
2571	3.875		2953	33.3	768	218.0
2572	3.922		2930	33.6	768	216.3
2573	3.969		2948	33.3	768	217.6
2574	3.719		2968	33.1	768	219.0
2575	4.250		2966	33.1	768	218.8
2576	4.219		2967	33.1	768	218.8
2577	4.625		2970	33.1	768	219.0
2578	4.094		2972	33.1	768	219.1
2579	4.031		2980	33.0	768	219.7
2580	4.156		2976	33.0	768	219.3
2581	3.688		2935	33.5	768	216.2
2582	4.062		2963	33.2	768	218.2
2583	3.844		2923	33.6	768	215.2
2584	3.922		2951	33.3	768	217.2
2585	4.344		2968	33.1	768	218.4
2586	3.844		2947	33.4	768	216.8
2587	3.984		2987	32.9	768	219.8
2588	3.906		2943	33.4	768	216.4
2589	3.969		2929	33.6	768	215.4
2590	4.125		2940	33.4	768	216.1
2591	4.469		2971	33.1	768	218.3
2592	3.922		2943	33.4	768	216.3
2593	4.094		2966	33.1	768	217.9
2594	3.938		2928	33.6	768	215.1
2595	3.828		2948	33.3	768	216.5
2596	3.984		2930	33.5	768	215.1
2597	4.219		2977	33.0	768	218.5
2598	3.984		2936	33.5	768	215.4
2599	3.984		2956	33.3	768	216.9
2600	3.938		2947	33.4	768	216.2
2601	3.969		2974	33.1	768	218.1
2602	3.969		2936	33.5	768	215.2
2603	3.844		2954	33.3	768	216.5
2604	4.250		2948	33.3	768	216.1
2605	3.844		2952	33.3	768	216.3
2606	3.828		2923	33.6	768	214.1
2607	3.969		2926	33.6	768	214.3
2608	3.828		2931	33.5	768	214.6
2609	3.719		2944	33.4	768	215.5
2610	3.938		2942	33.4	768	215.3
2611	4.188		2950	33.3	768	215.9
2612	3.906		2932	33.5	768	214.5
2613	3.844		2940	33.4	768	215.0
2614	3.797		2922	33.6	768	213.6
2615	4.156		2964	33.2	768	216.7
2616	3.766		2955	33.3	768	216.0
2617	4.000		2942	33.4	768	214.9
2618	3.734		2956	33.3	768	215.9
2619	4.000		2927	33.6	768	213.8
2620	3.781		2965	33.2	768	216.5
2621	3.984		2951	33.3	768	215.4
2622	3.703		2935	33.5	768	214.2
2623	3.797		2934	33.5	768	214.1
2624	3.844		2932	33.5	768	213.9
2625	3.828		2932	33.5	768	213.8
2626	4.750		2964	33.2	768	216.1
2627	3.891		2940	33.4	768	214.3
2628	3.828		2952	33.3	768	215.1
2629	3.531		2963	33.2	768	215.9
2630	3.891		2941	33.4	768	214.3
2631	3.578		2924	33.6	768	213.0
2632	3.906		2953	33.3	768	215.0
2633	4.094		2906	33.8	768	211.6
2634	3.953		2931	33.5	768	213.3
2635	3.844		2970	33.1	768	216.1
2636	3.891		2978	33.0	768	216.6
2637	3.641		2927	33.6	768	212.9
2638	3.953		2943	33.4	768	214.0
2639	3.938		2946	33.4	768	214.2
2640	4.000		2970	33.1	768	215.9
2641	3.734		2935	33.5	768	213.2
2642	4.031		2972	33.1	768	215.9
2643	3.734		2932	33.5	768	213.0
2644	4.031		2942	33.4	768	213.7
2645	3.844		2932	33.5	768	212.9
2646	3.922		2952	33.3	768	214.2
2647	3.891		2928	33.6	768	212.5
2648	3.828		2948	33.3	768	213.9
2649	3.828		2976	33.0	768	215.9
2650	4.156		2957	33.2	768	214.4
2651	3.844		2931	33.5	768	212.5
2652	3.906		2971	33.1	768	215.3
2653	3.953		2935	33.5	768	212.7
2654	4.062		2957	33.2	768	214.2
2655	3.859		2954	33.3	768	214.0
2656	3.703		2921	33.7	768	211.5
2657	3.719		2946	33.4	768	213.3
2658	3.859		2937	33.5	768	212.6
2659	4.250		2954	33.3	768	213.7
2660	3.719		2939	33.4	768	212.7
2661	3.672		2936	33.5	768	212.4
2662	3.797		2960	33.2	768	214.1
2663	3.906		2948	33.3	768	213.2
2664	3.578		2969	33.1	768	214.6
2665	4.125		2946	33.4	768	212.9
2666	3.703		2954	33.3	768	213.5
2667	3.719		2925	33.6	768	211.3
2668	3.719		2964	33.2	768	214.1
2669	3.812		2975	33.0	768	214.8
2670	3.828		2963	33.2	768	213.8
2671	3.812		2936	33.5	768	211.9
2672	3.594		2940	33.4	768	212.2
2673	3.766		2943	33.4	768	212.3
2674	3.906		2968	33.1	768	214.1
2675	4.000		2944	33.4	768	212.3
2676	3.750		2958	33.2	768	213.2
2677	3.844		2950	33.3	768	212.6
2678	3.781		2950	33.3	768	212.6
2679	3.625		2942	33.4	768	211.9
2680	3.984		2956	33.3	768	212.9
2681	3.609		2954	33.3	768	212.7
2682	3.891		2948	33.3	768	212.2
2683	3.625		2945	33.4	768	212.0
2684	3.891		2936	33.5	768	211.2
2685	3.781		2947	33.4	768	212.0
2686	3.750		2936	33.5	768	211.1
2687	3.828		2973	33.1	768	213.8
2688	3.828		2957	33.2	768	212.6
2689	3.875		2981	33.0	768	214.2
2690	3.812		2956	33.3	768	212.4
2691	3.812		2950	33.3	768	211.9
2692	3.781		2950	33.3	768	211.8
2693	4.031		2949	33.3	768	211.8
2694	3.750		2949	33.3	768	211.7
2695	3.656		2957	33.2	768	212.2
2696	3.766		2950	33.3	768	211.6
2697	3.281		2963	33.2	768	212.6
2698	3.938		2986	32.9	768	214.1
2699	3.656		2942	33.4	768	210.9
2700	3.859		2943	33.4	768	210.9
2701	4.062		2971	33.1	768	212.9
2702	3.734		2929	33.6	768	209.8
2703	3.703		2942	33.4	768	210.8
2704	3.891		2936	33.5	768	210.3
2705	3.859		2948	33.3	768	211.1
2706	3.672		2950	33.3	768	211.1
2707	3.500		2959	33.2	768	211.8
2708	3.828		2940	33.4	768	210.4
2709	3.469		2983	33.0	768	213.4
2710	3.609		2971	33.1	768	212.5
2711	3.719		2956	33.3	768	211.4
2712	3.875		2957	33.2	768	211.4
2713	3.609		2962	33.2	768	211.7
2714	3.766		2936	33.5	768	209.8
2715	3.719		2934	33.5	768	209.6
2716	3.688		2959	33.2	768	211.3
2717	3.641		2955	33.3	768	211.0
2718	3.719		2970	33.1	768	212.0
2719	3.844		2952	33.3	768	210.6
2720	3.828		2953	33.3	768	210.7
2721	3.797		2949	33.3	768	210.3
2722	3.828		2963	33.2	768	211.3
2723	3.922		2956	33.3	768	210.8
2724	3.828		2946	33.4	768	210.0
2725	4.156		2950	33.3	768	210.2
2726	4.125		2971	33.1	768	211.7
2727	4.000		2937	33.5	768	209.2
2728	4.062		2963	33.2	768	211.0
2729	4.594		2977	33.0	768	212.0
2730	3.719		2932	33.5	768	208.7
2731	3.734		2922	33.6	768	208.0
2732	3.984		2940	33.4	768	209.2
2733	3.828		2939	33.5	768	209.0
2734	3.891		2954	33.3	768	210.1
2735	3.609		2956	33.3	768	210.2
2736	4.031		2975	33.0	768	211.5
2737	3.859		2998	32.8	768	213.1
2738	3.828		2941	33.4	768	209.0
2739	4.250		2965	33.2	768	210.6
2740	3.922		2929	33.6	768	208.0
2741	4.031		2948	33.3	768	209.3
2742	3.797		2965	33.2	768	210.4
2743	3.766		2964	33.2	768	210.4
2744	3.984		2979	33.0	768	211.4
2745	3.859		2965	33.2	768	210.3
2746	3.922		2949	33.3	768	209.1
2747	3.938		2965	33.1	768	210.3
2748	3.828		2995	32.8	768	212.3
2749	4.125		2962	33.2	768	209.9
2750	4.062		2954	33.3	768	209.3
2751	3.781	3.990	2951	33.3	768	209.0
2752	3.750		2962	33.2	768	209.8
2753	3.672		2936	33.5	768	207.9
2754	4.594		3017	32.6	768	213.5
2755	3.828		3011	32.6	768	213.1
2756	3.969		2961	33.2	768	209.5
2757	4.031		2939	33.4	768	207.9
2758	4.094		2957	33.2	768	209.1
2759	3.984		2955	33.3	768	208.9
2760	3.750		3018	32.6	768	213.3
2761	4.031		2939	33.4	768	207.7
2762	3.844		2938	33.5	768	207.6
2763	3.812		2947	33.4	768	208.1
2764	3.953		2934	33.5	768	207.2
2765	3.844		2926	33.6	768	206.6
2766	3.875		2973	33.1	768	209.8
2767	4.312		2976	33.0	768	210.0
2768	3.938		2946	33.4	768	207.8
2769	3.828		2924	33.6	768	206.2
2770	3.953		2917	33.7	768	205.7
2771	4.625		3015	32.6	768	212.6
2772	3.969		2970	33.1	768	209.3
2773	3.906		2964	33.2	768	208.8
2774	3.891		2962	33.2	768	208.6
2775	3.875		2967	33.1	768	209.0
2776	3.922		2958	33.2	768	208.3
2777	4.000		2948	33.3	768	207.5
2778	3.859		2940	33.4	768	206.9
2779	3.844		2973	33.1	768	209.2
2780	3.906		2955	33.3	768	207.9
2781	3.984		2993	32.8	768	210.5
2782	3.766		2948	33.3	768	207.3
2783	3.953		2940	33.4	768	206.7
2784	4.031		2966	33.1	768	208.4
2785	3.688		2959	33.2	768	207.9
2786	3.812		2958	33.2	768	207.8
2787	4.125		2970	33.1	768	208.6
2788	4.000		2932	33.5	768	205.9
2789	3.906		2956	33.3	768	207.5
2790	3.797		2946	33.4	768	206.7
2791	4.000		2959	33.2	768	207.6
2792	3.844		2940	33.4	768	206.2
2793	4.000		2963	33.2	768	207.8
2794	3.859		2926	33.6	768	205.2
2795	4.000		2938	33.5	768	206.0
2796	4.156		2950	33.3	768	206.8
2797	3.688		2912	33.8	768	204.0
2798	3.672		2946	33.4	768	206.4
2799	4.031		2945	33.4	768	206.2
2800	3.750		2911	33.8	768	203.8
2801	4.062		2934	33.5	768	205.4
2802	3.891		2925	33.6	768	204.7
2803	3.688		2937	33.5	768	205.5
2804	3.953		2962	33.2	768	207.2
2805	3.656		2955	33.3	768	206.7
2806	4.031		2986	32.9	768	208.8
2807	4.125		2977	33.0	768	208.1
2808	3.844		2959	33.2	768	206.8
2809	3.969		2940	33.4	768	205.4
2810	4.031		2935	33.5	768	205.0
2811	3.969		2961	33.2	768	206.8
2812	4.062		2955	33.3	768	206.3
2813	3.625		2951	33.3	768	206.0
2814	4.094		2939	33.4	768	205.1
2815	3.625		2936	33.5	768	204.8
2816	4.094		2932	33.5	768	204.5
2817	3.969		2923	33.6	768	203.8
2818	3.719		2925	33.6	768	204.0
2819	3.922		2950	33.3	768	205.6
2820	4.031		2944	33.4	768	205.2
2821	4.000		2933	33.5	768	204.3
2822	3.812		2940	33.4	768	204.8
2823	3.891		2922	33.6	768	203.5
2824	3.969		2915	33.7	768	203.0
2825	3.828		2941	33.4	768	204.7
2826	4.125		2921	33.7	768	203.2
2827	3.688		2941	33.4	768	204.6
2828	3.906		2943	33.4	768	204.7
2829	3.891		2994	32.8	768	208.2
2830	3.922		2949	33.3	768	205.0
2831	3.969		2938	33.5	768	204.2
2832	3.984		2917	33.7	768	202.7
2833	4.031		2941	33.4	768	204.3
2834	3.891		2966	33.1	768	206.0
2835	4.188		2942	33.4	768	204.3
2836	3.953		2969	33.1	768	206.1
2837	4.000		2962	33.2	768	205.5
2838	3.719		2943	33.4	768	204.2
2839	3.891		2917	33.7	768	202.3
2840	4.125		2969	33.1	768	205.9
2841	3.625		2965	33.2	768	205.6
2842	3.688		2932	33.5	768	203.3
2843	3.891		2969	33.1	768	205.7
2844	3.859		2932	33.5	768	203.2
2845	3.938		2949	33.3	768	204.3
2846	3.766		2939	33.4	768	203.5
2847	4.188		2944	33.4	768	203.9
2848	3.625		2938	33.5	768	203.4
2849	3.938		2917	33.7	768	201.9
2850	3.844		2935	33.5	768	203.1
2851	3.828		2930	33.6	768	202.7
2852	3.859		2923	33.6	768	202.1
2853	3.641		2951	33.3	768	204.0
2854	3.891		2943	33.4	768	203.4
2855	3.656		2928	33.6	768	202.3
2856	3.844		2975	33.0	768	205.5
2857	3.859		2943	33.4	768	203.3
2858	3.766		2949	33.3	768	203.6
2859	4.250		2944	33.4	768	203.2
2860	3.766		2980	33.0	768	205.7
2861	3.828		2948	33.3	768	203.4
2862	4.562		2991	32.9	768	206.3
2863	3.891		2932	33.5	768	202.2
2864	3.969		2957	33.2	768	203.9
2865	3.984		2938	33.5	768	202.5
2866	3.875		2944	33.4	768	202.9
2867	3.609		2950	33.3	768	203.2
2868	3.766		2919	33.7	768	201.0
2869	3.922		2935	33.5	768	202.2
2870	3.797		2955	33.3	768	203.4
2871	4.031		2962	33.2	768	203.9
2872	3.828		2955	33.3	768	203.3
2873	4.062		2977	33.0	768	204.8
2874	3.859		2920	33.7	768	200.9
2875	3.859		2926	33.6	768	201.2
2876	4.281		2978	33.0	768	204.8
2877	4.125		2964	33.2	768	203.7
2878	3.953		2932	33.5	768	201.5
2879	3.781		2956	33.3	768	203.1
2880	3.828		2951	33.3	768	202.7
2881	3.938		2999	32.8	768	205.9
2882	3.766		2995	32.8	768	205.6
2883	3.875		2962	33.2	768	203.3
2884	3.844		2933	33.5	768	201.2
2885	3.844		2942	33.4	768	201.8
2886	3.766		2958	33.2	768	202.8
2887	3.922		2944	33.4	768	201.8
2888	3.812		2924	33.6	768	200.5
2889	3.859		2917	33.7	768	199.9
2890	3.703		2967	33.1	768	203.3
2891	3.797		2968	33.1	768	203.3
2892	3.891		2950	33.3	768	202.0
2893	3.781		2939	33.4	768	201.2
2894	3.969		2951	33.3	768	202.0
2895	4.062		2956	33.3	768	202.3
2896	3.812		2917	33.7	768	199.6
2897	4.438		2926	33.6	768	200.2
2898	3.812		2929	33.6	768	200.3
2899	3.672		2946	33.4	768	201.4
2900	3.922		2931	33.5	768	200.3
2901	3.703		2917	33.7	768	199.3
2902	3.938		2903	33.9	768	198.3
2903	3.969		2941	33.4	768	200.9
2904	3.828		2958	33.2	768	202.0
2905	3.891		2955	33.3	768	201.7
2906	3.797		2969	33.1	768	202.7
2907	3.969		2935	33.5	768	200.3
2908	3.781		2922	33.6	768	199.3
2909	3.828		2944	33.4	768	200.8
2910	3.594		2942	33.4	768	200.6
2911	3.469		2941	33.4	768	200.5
2912	3.734		2948	33.4	768	200.9
2913	3.531		2942	33.4	768	200.4
2914	3.797		2941	33.4	768	200.3
2915	3.859		2935	33.5	768	199.9
2916	3.578		2936	33.5	768	199.9
2917	3.516		2944	33.4	768	200.4
2918	3.688		2971	33.1	768	202.2
2919	3.703		2953	33.3	768	200.9
2920	3.688		2949	33.3	768	200.6
2921	3.344		3013	32.6	768	204.9
2922	3.750		2948	33.3	768	200.4
2923	4.000		2942	33.4	768	199.9
2924	3.453		2959	33.2	768	201.0
2925	3.500		2965	33.2	768	201.4
2926	3.750		2938	33.5	768	199.5
2927	3.703		2972	33.1	768	201.8
2928	3.797		2946	33.4	768	200.0
2929	3.641		2932	33.5	768	199.0
2930	3.719		2964	33.2	768	201.1
2931	3.766		2935	33.5	768	199.1
2932	3.641		2939	33.4	768	199.3
2933	3.891		2987	32.9	768	202.5
2934	3.672		2951	33.3	768	200.0
2935	3.828		2932	33.5	768	198.7
2936	3.875		2926	33.6	768	198.2
2937	3.750		2965	33.2	768	200.8
2938	3.812		2987	32.9	768	202.3
2939	4.062		2949	33.3	768	199.7
2940	3.734		2934	33.5	768	198.6
2941	3.812		2961	33.2	768	200.4
2942	3.500		2944	33.4	768	199.1
2943	3.406		2931	33.5	768	198.2
2944	3.797		2931	33.5	768	198.2
2945	3.875		2942	33.4	768	198.9
2946	3.500		2939	33.5	768	198.6
2947	3.688		2948	33.3	768	199.2
2948	3.656		2964	33.2	768	200.2
2949	3.797		2973	33.1	768	200.7
2950	3.656		2918	33.7	768	197.0
2951	4.812		2992	32.9	768	201.9
2952	3.969		2945	33.4	768	198.8
2953	3.875		2955	33.3	768	199.4
2954	3.688		2947	33.4	768	198.8
2955	4.094		2952	33.3	768	199.0
2956	3.656		2969	33.1	768	200.2
2957	3.922		2940	33.4	768	198.2
2958	3.703		2929	33.6	768	197.4
2959	4.000		2950	33.3	768	198.8
2960	3.906		2933	33.5	768	197.5
2961	3.438		2973	33.1	768	200.2
2962	3.594		2950	33.3	768	198.6
2963	3.594		2965	33.2	768	199.6
2964	3.875		2986	32.9	768	200.9
2965	3.953		2944	33.4	768	198.0
2966	3.875		2990	32.9	768	201.1
2967	3.953		2964	33.2	768	199.3
2968	3.734		2943	33.4	768	197.8
2969	3.906		2970	33.1	768	199.6
2970	3.750		2947	33.4	768	198.0
2971	3.844		2946	33.4	768	197.8
2972	3.969		2933	33.5	768	197.0
2973	4.000		2971	33.1	768	199.4
2974	3.766		2944	33.4	768	197.6
2975	3.875		2963	33.2	768	198.8
2976	3.969		2940	33.4	768	197.2
2977	3.906		2918	33.7	768	195.7
2978	3.797		2960	33.2	768	198.5
2979	3.828		2924	33.6	768	196.0
2980	3.922		2975	33.0	768	199.4
2981	3.938		2972	33.1	768	199.1
2982	3.734		2972	33.1	768	199.1
2983	3.828		2965	33.2	768	198.6
2984	3.906		2966	33.1	768	198.6
2985	3.625		2944	33.4	768	197.0
2986	3.703		2937	33.5	768	196.5
2987	3.812		2925	33.6	768	195.7
2988	4.094		2963	33.2	768	198.2
2989	4.156		2951	33.3	768	197.3
2990	4.062		2939	33.4	768	196.5
2991	3.469		2992	32.9	768	200.0
2992	3.953		2968	33.1	768	198.3
2993	3.984		2959	33.2	768	197.6
2994	3.938		2927	33.6	768	195.5
2995	3.844		2969	33.1	768	198.2
2996	4.000		2939	33.5	768	196.1
2997	4.062		2952	33.3	768	197.0
2998	3.688		2928	33.6	768	195.3
2999	3.969		2937	33.5	768	195.9
3000	3.828		2959	33.2	768	197.3
3001	4.031	3.865	2946	33.4	768	196.4
Saved checkpoint at step 3000
3002	3.281		5792	17.0	768	386.0
3003	3.766		2925	33.6	768	194.9
3004	3.922		2911	33.8	768	193.9
3005	4.000		2913	33.8	768	194.0
3006	3.797		2927	33.6	768	194.9
3007	3.891		2978	33.0	768	198.3
3008	3.844		2962	33.2	768	197.2
3009	3.719		2966	33.1	768	197.4
3010	4.031		2950	33.3	768	196.2
3011	3.922		2963	33.2	768	197.1
3012	3.859		2965	33.2	768	197.1
3013	4.562		2991	32.9	768	198.8
3014	3.828		2936	33.5	768	195.1
3015	3.828		2922	33.6	768	194.1
3016	3.812		2952	33.3	768	196.1
3017	3.828		2929	33.6	768	194.5
3018	3.859		2953	33.3	768	196.0
3019	3.953		2940	33.4	768	195.1
3020	3.969		2963	33.2	768	196.6
3021	3.672		2991	32.9	768	198.4
3022	3.938		2957	33.2	768	196.1
3023	3.828		2956	33.3	768	196.0
3024	3.906		2948	33.3	768	195.4
3025	3.844		2942	33.4	768	195.0
3026	3.812		2950	33.3	768	195.4
3027	3.828		2977	33.0	768	197.2
3028	3.969		2947	33.4	768	195.2
3029	4.094		2959	33.2	768	195.9
3030	3.938		2968	33.1	768	196.4
3031	4.250		2957	33.2	768	195.7
3032	4.000		2942	33.4	768	194.6
3033	3.875		2992	32.9	768	197.9
3034	3.984		2934	33.5	768	194.0
3035	4.156		2952	33.3	768	195.2
3036	4.156		2976	33.0	768	196.7
3037	4.000		2964	33.2	768	195.8
3038	3.844		2960	33.2	768	195.5
3039	3.812		2941	33.4	768	194.2
3040	3.984		2923	33.6	768	193.0
3041	3.844		2940	33.4	768	194.1
3042	3.844		3003	32.7	768	198.1
3043	4.500		2961	33.2	768	195.3
3044	3.906		2918	33.7	768	192.4
3045	3.844		2912	33.8	768	192.0
3046	3.828		2969	33.1	768	195.7
3047	4.000		2925	33.6	768	192.8
3048	3.969		2913	33.7	768	191.9
3049	3.875		2920	33.7	768	192.4
3050	4.000		2926	33.6	768	192.7
3051	4.094		3021	32.5	768	198.9
3052	3.906		2998	32.8	768	197.3
3053	3.953		2953	33.3	768	194.3
3054	3.469		2961	33.2	768	194.8
3055	4.094		2960	33.2	768	194.7
3056	4.000		2924	33.6	768	192.3
3057	3.672		2953	33.3	768	194.1
3058	3.969		2960	33.2	768	194.5
3059	4.125		2947	33.4	768	193.6
3060	3.734		2935	33.5	768	192.8
3061	3.969		2962	33.2	768	194.5
3062	3.719		2926	33.6	768	192.1
3063	3.766		2904	33.9	768	190.6
3064	3.922		2942	33.4	768	193.0
3065	3.812		2939	33.5	768	192.8
3066	3.766		2948	33.3	768	193.4
3067	3.797		2949	33.3	768	193.4
3068	3.609		2948	33.3	768	193.3
3069	3.953		2920	33.7	768	191.4
3070	3.891		2932	33.5	768	192.1
3071	3.891		2962	33.2	768	194.0
3072	3.734		2970	33.1	768	194.5
3073	3.766		2939	33.4	768	192.4
3074	3.781		2920	33.7	768	191.1
3075	3.531		2939	33.4	768	192.3
3076	3.922		2958	33.2	768	193.5
3077	3.828		2919	33.7	768	190.9
3078	3.844		2931	33.5	768	191.6
3079	3.906		2996	32.8	768	195.8
3080	3.781		2946	33.4	768	192.5
3081	3.906		2934	33.5	768	191.7
3082	3.953		2937	33.5	768	191.9
3083	4.031		2920	33.7	768	190.7
3084	3.844		2952	33.3	768	192.7
3085	3.625		2951	33.3	768	192.6
3086	3.953		2946	33.4	768	192.2
3087	3.891		2946	33.4	768	192.2
3088	3.984		2940	33.4	768	191.7
3089	4.125		2989	32.9	768	194.9
3090	4.312		2955	33.3	768	192.6
3091	3.828		2912	33.8	768	189.8
3092	3.797		2923	33.6	768	190.5
3093	3.828		2922	33.6	768	190.3
3094	3.734		2927	33.6	768	190.6
3095	3.500		2975	33.0	768	193.7
3096	4.000		2980	33.0	768	193.9
3097	3.844		2939	33.4	768	191.3
3098	3.719		2939	33.4	768	191.2
3099	4.000		2950	33.3	768	191.8
3100	3.953		2902	33.9	768	188.7
3101	3.656		2927	33.6	768	190.3
3102	4.031		2933	33.5	768	190.6
3103	3.922		2944	33.4	768	191.2
3104	4.000		2917	33.7	768	189.5
3105	3.594		2953	33.3	768	191.7
3106	3.000		2993	32.8	768	194.3
3107	3.844		2948	33.3	768	191.4
3108	3.766		2961	33.2	768	192.1
3109	3.719		2956	33.3	768	191.7
3110	3.922		2967	33.1	768	192.4
3111	3.625		2925	33.6	768	189.6
3112	4.125		2938	33.5	768	190.4
3113	4.062		2931	33.5	768	189.9
3114	3.969		2944	33.4	768	190.7
3115	3.984		2950	33.3	768	191.0
3116	3.812		2943	33.4	768	190.6
3117	4.031		2931	33.5	768	189.7
3118	3.891		2928	33.6	768	189.5
3119	3.625		2944	33.4	768	190.5
3120	4.062		2947	33.4	768	190.6
3121	3.672		2935	33.5	768	189.8
3122	4.094		2918	33.7	768	188.6
3123	3.844		2945	33.4	768	190.3
3124	3.828		2972	33.1	768	192.1
3125	3.766		2923	33.6	768	188.8
3126	3.844		2951	33.3	768	190.6
3127	3.688		2944	33.4	768	190.1
3128	3.594		2942	33.4	768	189.9
3129	4.125		2958	33.2	768	190.9
3130	3.906		2929	33.6	768	189.0
3131	4.031		2929	33.6	768	188.9
3132	3.844		2949	33.3	768	190.2
3133	3.953		2972	33.1	768	191.6
3134	3.828		2930	33.6	768	188.8
3135	3.828		2933	33.5	768	189.0
3136	3.719		2967	33.1	768	191.2
3137	3.875		2923	33.6	768	188.2
